0,1,2,3,4,5,6,7,8,9,10,11,12,13
"S.
No",State/UT,Offences affecting the Human Body,,,,,,,,,,,
,,Murder (Sec.302 IPC),,,"Culpable Homicide not
amounting to Murder
(Sec.304 IPC)",,,Causing Death by Negligence,,,,,
,,,,,,,,"Causing Death by Negligence
(Sec.304-A IPC) (Total)",,,,,
17 Meghalaya 87 89 5.4 22 24 1.4 2 2 0.1 853 913 26.7,,,,,,,,,,,,,
18 Mizoram 50 50 8.5 0 0 0.0 1 1 0.1 314 343 26.5,,,,,,,,,,,,,
19 Nagaland 10 11 1.0 0 0 0.0 0 0 0.0 264 305 12.4,,,,,,,,,,,,,
20 Odisha 918 923 4.1 156 156 0.7 25 25 0.1 34015 34759 78.1,,,,,,,,,,,,,
21 Punjab 831 837 5.9 79 80 0.6 69 70 0.2 15157 15780 51.0,,,,,,,,,,,,,
22 Rajasthan 4335 4337 11.7 620 620 1.7 88 89 0.1 56971 59805 74.4,,,,,,,,,,,,,
23 Sikkim 16 16 5.2 1 1 0.3 0 0 0.0 283 350 42.9,,,,,,,,,,,,,
24 Tamil Nadu 331 332 0.9 13 15 0.0 0 0 0.0 58168 60830 77.1,,,,,,,,,,,,,
25 Telangana 606 606 3.3 38 39 0.2 9 9 0.0 37929 40648 102.4,,,,,,,,,,,,,
26 Tripura 97 97 5.0 33 36 1.7 1 1 0.0 2715 2968 68.5,,,,,,,,,,,,,
27 Uttar Pradesh 3946 4322 3.7 661 662 0.6 349 349 0.2 128132 135514 57.5,,,,,,,,,,,,,
28 Uttarakhand 561 576 10.4 19 19 0.4 29 30 0.3 4441 4693 40.2,,,,,,,,,,,,,
29 West Bengal 1069 1069 2.3 944 958 2.0 11 11 0.0 63699 71190 66.0,,,,,,,,,,,,,
TOTAL STATE(S) 32013 32632 5.1 4068 4098 0.6 1320 1337 0.1 1018342 1080644 78.3,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 30 30 15.8 0 0 0.0 1 1 0.3 254 308 64.1,,,,,,,,,,,,,
31 Chandigarh 86 86 16.2 9 39 1.7 5 5 0.4 676 705 57.8,,,,,,,,,,,,,
32 D&N Haveli 7 7 3.2 0 0 0.0 0 0 0.0 115 115 21.9,,,,,,,,,,,,,
33 Daman & Diu 3 3 2.3 0 0 0.0 0 0 0.0 124 136 31.4,,,,,,,,,,,,,
34 Delhi 1215 1217 13.3 11 11 0.1 52 52 0.3 19407 20729 99.2,,,,,,,,,,,,,
35 Lakshadweep 2 2 6.7 0 0 0.0 0 0 0.0 16 15 23.9,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 9 9 1.2 0 0 0.0 1112 1092 75.1,,,,,,,,,,,,,
"TOTAL UT(S) 1343 1345 12.2 29 59 0.3 58 58 0.2 21704 23100 92.0
TOTAL ALL INDIA 33356 33977 5.2 4097 4157 0.6 1378 1395 0.1 1040046 1103744 78.6",,,,,,,,,,,,,
"S.
No",State/UT,Offences against State,,,,,,,,,,,
,,Offences against State,,,,,,,,,,,
,,Sedition (Sec.124A IPC),,,"Others (Sec.121, 121A, 122 &
123 IPC)",,,"Offences against the State
(Total)",,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,186,187,188,189,190,191,192,193,194,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 1 1 0.0 2 2 0.0 3 3 0.0,,,,,,,,,,,,,
2 Arunachal Pradesh 0 0 0.0 3 3 0.2 3 3 0.2,,,,,,,,,,,,,
3 Assam 17 27 0.0 6 6 0.0 23 33 0.1,,,,,,,,,,,,,
4 Bihar 0 0 0.0 3 3 0.0 3 3 0.0,,,,,,,,,,,,,
5 Chhattisgarh 3 3 0.0 2 2 0.0 5 5 0.0,,,,,,,,,,,,,
6 Goa 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
7 Gujarat 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
8 Haryana 1 1 0.0 0 0 0.0 1 1 0.0,,,,,,,,,,,,,
9 Himachal Pradesh 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
10 Jammu & Kashmir 12 12 0.1 10 14 0.1 22 26 0.2,,,,,,,,,,,,,
11 Jharkhand 18 18 0.0 2 2 0.0 20 20 0.1,,,,,,,,,,,,,
12 Karnataka 2 2 0.0 4 4 0.0 6 6 0.0,,,,,,,,,,,,,
13 Kerala 9 9 0.0 10 10 0.0 19 19 0.1,,,,,,,,,,,,,
14 Madhya Pradesh 1 1 0.0 0 0 0.0 1 1 0.0,,,,,,,,,,,,,
15 Maharashtra 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
16 Manipur 4 4 0.1 14 15 0.5 18 19 0.6,,,,,,,,,,,,,
17 Meghalaya 0 0 0.0 9 6 0.3 9 6 0.3,,,,,,,,,,,,,
18 Mizoram 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
19 Nagaland 0 0 0.0 4 4 0.2 4 4 0.2,,,,,,,,,,,,,
20 Odisha 0 0 0.0 5 7 0.0 5 7 0.0,,,,,,,,,,,,,
21 Punjab 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
22 Rajasthan 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
24 Tamil Nadu 1 1 0.0 0 0 0.0 1 1 0.0,,,,,,,,,,,,,
25 Telangana 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
26 Tripura 0 0 0.0 1 1 0.0 1 1 0.0,,,,,,,,,,,,,
27 Uttar Pradesh 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
28 Uttarakhand 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
29 West Bengal 0 0 0.0 4 6 0.0 4 6 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 69 79 0.0 79 85 0.0 148 164 0.0,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
31 Chandigarh 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
34 Delhi 1 1 0.0 0 0 0.0 1 1 0.0,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 1 1 0.0 0 0 0.0 1 1 0.0
TOTAL ALL INDIA 70 80 0.0 79 85 0.0 149 165 0.0",,,,,,,,,,,,,
"S.
No",State/UT,Offences against Public Tranquillity,,,,,,,,,,,
,,"Unlawful
Assembly
(Sec.143, 144 &
145)",,Rioting (Sec.147-151 IPC),,,,,,,,,
,,,,Rioting (Total),,,A) Communal/Religious,,,B) Sectarian,,,
,,I,R,I,V,R,I,V,R,I,V,R,
1,2,195,196,197,198,199,200,201,202,203,204,205,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 182 0.3 561 726 1.1 6 8 0.0 0 0 0.0,,,,,,,,,,,,,
2 Arunachal Pradesh 0 0.0 20 20 1.3 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
3 Assam 759 2.2 1158 2822 3.4 0 0 0.0 8 8 0.0,,,,,,,,,,,,,
4 Bihar 104 0.1 10276 12627 8.7 167 339 0.1 5 13 0.0,,,,,,,,,,,,,
5 Chhattisgarh 31 0.1 665 718 2.3 3 3 0.0 0 0 0.0,,,,,,,,,,,,,
6 Goa 20 1.3 93 140 6.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
7 Gujarat 288 0.4 1898 2367 2.8 39 59 0.1 14 17 0.0,,,,,,,,,,,,,
8 Haryana 0 0.0 2683 2730 9.4 45 45 0.2 0 0 0.0,,,,,,,,,,,,,
9 Himachal Pradesh 81 1.1 404 451 5.6 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
10 Jammu & Kashmir 0 0.0 1430 2007 10.7 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
11 Jharkhand 81 0.2 1782 1954 4.8 24 24 0.1 92 92 0.2,,,,,,,,,,,,,
12 Karnataka 41 0.1 4747 7807 7.3 29 32 0.0 14 14 0.0,,,,,,,,,,,,,
13 Kerala 1375 3.9 4236 4898 12.1 5 5 0.0 2 10 0.0,,,,,,,,,,,,,
14 Madhya Pradesh 4 0.0 1347 1979 1.7 42 65 0.1 8 12 0.0,,,,,,,,,,,,,
15 Maharashtra 957 0.8 9473 10444 7.8 94 143 0.1 13 14 0.0,,,,,,,,,,,,,
16 Manipur 2 0.1 79 90 2.6 1 1 0.0 14 14 0.5,,,,,,,,,,,,,
17 Meghalaya 1 0.0 5 24 0.2 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
18 Mizoram 0 0.0 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
19 Nagaland 0 0.0 10 11 0.5 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
20 Odisha 33 0.1 2123 2684 4.9 9 9 0.0 3 6 0.0,,,,,,,,,,,,,
21 Punjab 0 0.0 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
22 Rajasthan 2439 3.2 392 453 0.5 18 22 0.0 0 0 0.0,,,,,,,,,,,,,
23 Sikkim 0 0.0 3 4 0.5 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
24 Tamil Nadu 2610 3.5 2240 2733 3.0 20 24 0.0 22 22 0.0,,,,,,,,,,,,,
25 Telangana 172 0.5 643 929 1.7 4 4 0.0 1 2 0.0,,,,,,,,,,,,,
26 Tripura 0 0.0 256 366 6.5 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
27 Uttar Pradesh 204 0.1 8908 10059 4.0 0 0 0.0 13 13 0.0,,,,,,,,,,,,,
28 Uttarakhand 3 0.0 549 573 5.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
29 West Bengal 705 0.7 1728 2749 1.8 6 29 0.0 0 0 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 10092 0.8 57709 72365 4.4 512 812 0.0 209 237 0.0,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 1 0.3 6 13 1.5 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
31 Chandigarh 0 0.0 54 59 4.6 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
32 D&N Haveli 0 0.0 5 5 1.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 0 0.0 2 2 0.5 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
34 Delhi 0 0.0 23 34 0.1 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
35 Lakshadweep 1 1.5 2 2 3.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 39 2.6 27 27 1.8 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 41 0.2 119 142 0.5 0 0 0.0 0 0 0.0
TOTAL ALL INDIA 10133 0.8 57828 72507 4.4 512 812 0.0 209 237 0.0",,,,,,,,,,,,,
"S.
No",State/UT,Offences against Public Tranquillity,,,,,,,,,,,
,,Rioting (Sec.147-151 IPC),,,,,,,,,,,
,,C) Industrial,,,D) Political,,,E) Caste Conflict,,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,206,207,208,209,210,211,212,213,214,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 2 2 0.0 39 41 0.1 2 2 0.0,,,,,,,,,,,,,
2 Arunachal Pradesh 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
3 Assam 1 1 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
4 Bihar 0 0 0.0 24 62 0.0 87 142 0.1,,,,,,,,,,,,,
5 Chhattisgarh 1 1 0.0 20 20 0.1 0 0 0.0,,,,,,,,,,,,,
6 Goa 1 1 0.1 1 1 0.1 0 0 0.0,,,,,,,,,,,,,
7 Gujarat 4 4 0.0 31 45 0.0 63 99 0.1,,,,,,,,,,,,,
8 Haryana 32 32 0.1 1 1 0.0 29 29 0.1,,,,,,,,,,,,,
9 Himachal Pradesh 23 23 0.3 24 24 0.3 0 0 0.0,,,,,,,,,,,,,
10 Jammu & Kashmir 0 0 0.0 3 31 0.0 0 0 0.0,,,,,,,,,,,,,
11 Jharkhand 12 12 0.0 135 135 0.4 11 11 0.0,,,,,,,,,,,,,
12 Karnataka 47 51 0.1 157 225 0.2 44 58 0.1,,,,,,,,,,,,,
13 Kerala 0 0 0.0 592 724 1.7 0 0 0.0,,,,,,,,,,,,,
14 Madhya Pradesh 8 8 0.0 87 202 0.1 11 13 0.0,,,,,,,,,,,,,
15 Maharashtra 9 10 0.0 41 46 0.0 85 115 0.1,,,,,,,,,,,,,
16 Manipur 0 0 0.0 0 0 0.0 2 2 0.1,,,,,,,,,,,,,
17 Meghalaya 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
18 Mizoram 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
19 Nagaland 0 0 0.0 10 11 0.5 0 0 0.0,,,,,,,,,,,,,
20 Odisha 75 88 0.2 59 59 0.1 5 5 0.0,,,,,,,,,,,,,
21 Punjab 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
22 Rajasthan 1 1 0.0 0 0 0.0 4 10 0.0,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 1 2 0.2 0 0 0.0,,,,,,,,,,,,,
24 Tamil Nadu 208 208 0.3 26 27 0.0 44 47 0.1,,,,,,,,,,,,,
25 Telangana 13 23 0.0 48 87 0.1 1 1 0.0,,,,,,,,,,,,,
26 Tripura 0 0 0.0 143 190 3.6 0 0 0.0,,,,,,,,,,,,,
27 Uttar Pradesh 3 3 0.0 9 9 0.0 268 298 0.1,,,,,,,,,,,,,
28 Uttarakhand 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
29 West Bengal 0 0 0.0 40 133 0.0 0 0 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 440 468 0.0 1491 2075 0.1 656 832 0.1,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
31 Chandigarh 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
34 Delhi 0 0 0.0 1 4 0.0 0 0 0.0,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 2 2 3.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 1 1 0.1 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 0 0 0.0 4 7 0.0 0 0 0.0
TOTAL ALL INDIA 440 468 0.0 1495 2082 0.1 656 832 0.0",,,,,,,,,,,,,
"S.
No",State/UT,Offences against Public Tranquillity,,,,,,,,,,,
,,Rioting (Sec.147-151 IPC),,,,,,,,,,,
,,F) Agrarian,,,G) Students,,,H) Vigilants,,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,215,216,217,218,219,220,221,222,223,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 0 0 0.0 1 1 0.0 0 0 0.0,,,,,,,,,,,,,
2 Arunachal Pradesh 0 0 0.0 2 2 0.1 0 0 0.0,,,,,,,,,,,,,
3 Assam 37 37 0.1 5 6 0.0 0 0 0.0,,,,,,,,,,,,,
4 Bihar 961 1351 0.8 57 163 0.0 0 0 0.0,,,,,,,,,,,,,
5 Chhattisgarh 29 33 0.1 2 2 0.0 0 0 0.0,,,,,,,,,,,,,
6 Goa 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
7 Gujarat 105 160 0.2 2 2 0.0 3 3 0.0,,,,,,,,,,,,,
8 Haryana 0 0 0.0 76 76 0.3 0 0 0.0,,,,,,,,,,,,,
9 Himachal Pradesh 0 0 0.0 15 29 0.2 0 0 0.0,,,,,,,,,,,,,
10 Jammu & Kashmir 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
11 Jharkhand 37 55 0.1 2 2 0.0 0 0 0.0,,,,,,,,,,,,,
12 Karnataka 264 327 0.4 15 15 0.0 0 0 0.0,,,,,,,,,,,,,
13 Kerala 1 1 0.0 214 253 0.6 0 0 0.0,,,,,,,,,,,,,
14 Madhya Pradesh 20 34 0.0 7 25 0.0 0 0 0.0,,,,,,,,,,,,,
15 Maharashtra 93 105 0.1 1 3 0.0 0 0 0.0,,,,,,,,,,,,,
16 Manipur 0 0 0.0 12 12 0.4 0 0 0.0,,,,,,,,,,,,,
17 Meghalaya 0 0 0.0 1 1 0.0 0 0 0.0,,,,,,,,,,,,,
18 Mizoram 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
19 Nagaland 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
20 Odisha 20 28 0.0 4 4 0.0 0 0 0.0,,,,,,,,,,,,,
21 Punjab 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
22 Rajasthan 15 15 0.0 1 1 0.0 1 1 0.0,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
24 Tamil Nadu 58 60 0.1 14 15 0.0 0 0 0.0,,,,,,,,,,,,,
25 Telangana 0 0 0.0 13 16 0.0 0 0 0.0,,,,,,,,,,,,,
26 Tripura 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
27 Uttar Pradesh 368 395 0.2 61 65 0.0 0 0 0.0,,,,,,,,,,,,,
28 Uttarakhand 0 0 0.0 2 2 0.0 0 0 0.0,,,,,,,,,,,,,
29 West Bengal 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 2008 2601 0.2 507 695 0.0 4 4 0.0,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
31 Chandigarh 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
34 Delhi 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 0 0 0.0 0 0 0.0 0 0 0.0
TOTAL ALL INDIA 2008 2601 0.2 507 695 0.0 4 4 0.0",,,,,,,,,,,,,
"S.
No",State/UT,Offences against Public Tranquillity,,,,,,,,,,,
,,Rioting (Sec.147-151 IPC),,,,,,,,,,,
,,I) Money Dispute,,,J) Water Dispute,,,K) Land/Property Dispute,,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,224,225,226,227,228,229,230,231,232,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 2 5 0.0 12 13 0.0 62 132 0.1,,,,,,,,,,,,,
2 Arunachal Pradesh 0 0 0.0 0 0 0.0 2 2 0.1,,,,,,,,,,,,,
3 Assam 17 17 0.0 0 0 0.0 319 573 0.9,,,,,,,,,,,,,
4 Bihar 320 347 0.3 288 327 0.2 6608 7798 5.6,,,,,,,,,,,,,
5 Chhattisgarh 2 2 0.0 0 0 0.0 10 10 0.0,,,,,,,,,,,,,
6 Goa 4 4 0.3 0 0 0.0 25 36 1.6,,,,,,,,,,,,,
7 Gujarat 37 40 0.1 32 36 0.0 114 148 0.2,,,,,,,,,,,,,
8 Haryana 104 104 0.4 56 56 0.2 587 600 2.1,,,,,,,,,,,,,
9 Himachal Pradesh 2 2 0.0 1 2 0.0 65 78 0.9,,,,,,,,,,,,,
10 Jammu & Kashmir 0 0 0.0 0 0 0.0 223 333 1.7,,,,,,,,,,,,,
11 Jharkhand 4 4 0.0 3 3 0.0 148 165 0.4,,,,,,,,,,,,,
12 Karnataka 92 118 0.1 53 91 0.1 1540 2296 2.4,,,,,,,,,,,,,
13 Kerala 16 18 0.0 1 1 0.0 82 118 0.2,,,,,,,,,,,,,
14 Madhya Pradesh 13 13 0.0 7 16 0.0 78 160 0.1,,,,,,,,,,,,,
15 Maharashtra 517 581 0.4 255 285 0.2 1062 1207 0.9,,,,,,,,,,,,,
16 Manipur 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
17 Meghalaya 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
18 Mizoram 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
19 Nagaland 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
20 Odisha 0 0 0.0 0 0 0.0 75 75 0.2,,,,,,,,,,,,,
21 Punjab 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
22 Rajasthan 0 0 0.0 0 0 0.0 8 8 0.0,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
24 Tamil Nadu 178 199 0.2 39 42 0.1 452 560 0.6,,,,,,,,,,,,,
25 Telangana 23 23 0.1 9 9 0.0 115 213 0.3,,,,,,,,,,,,,
26 Tripura 0 0 0.0 0 0 0.0 5 5 0.1,,,,,,,,,,,,,
27 Uttar Pradesh 88 90 0.0 79 79 0.0 885 947 0.4,,,,,,,,,,,,,
28 Uttarakhand 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
29 West Bengal 17 31 0.0 2 3 0.0 14 28 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 1436 1598 0.1 837 963 0.1 12479 15492 1.0,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
31 Chandigarh 3 3 0.3 1 1 0.1 10 10 0.9,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
34 Delhi 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 0 0 0.0 1 1 0.1,,,,,,,,,,,,,
"TOTAL UT(S) 3 3 0.0 1 1 0.0 11 11 0.0
TOTAL ALL INDIA 1439 1601 0.1 838 964 0.1 12490 15503 0.9",,,,,,,,,,,,,
"S.
No",State/UT,Offences against Public Tranquillity,,,,,,,,,,,
,,Rioting (Sec.147-151 IPC),,,,,,,,,,,
,,L) Family Disputes,,,M) Enmity/Rivalry,,,"N) Electricity/Power Supply
Disputes",,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,233,234,235,236,237,238,239,240,241,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 11 14 0.0 15 18 0.0 0 0 0.0,,,,,,,,,,,,,
2 Arunachal Pradesh 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
3 Assam 65 70 0.2 1 1 0.0 0 0 0.0,,,,,,,,,,,,,
4 Bihar 1281 1528 1.1 202 223 0.2 24 52 0.0,,,,,,,,,,,,,
5 Chhattisgarh 2 2 0.0 28 28 0.1 0 0 0.0,,,,,,,,,,,,,
6 Goa 2 6 0.1 31 44 2.0 0 0 0.0,,,,,,,,,,,,,
7 Gujarat 99 141 0.1 354 406 0.5 0 0 0.0,,,,,,,,,,,,,
8 Haryana 417 419 1.5 261 266 0.9 1 1 0.0,,,,,,,,,,,,,
9 Himachal Pradesh 10 11 0.1 35 39 0.5 1 1 0.0,,,,,,,,,,,,,
10 Jammu & Kashmir 150 164 1.1 23 23 0.2 11 11 0.1,,,,,,,,,,,,,
11 Jharkhand 185 198 0.5 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
12 Karnataka 443 635 0.7 1119 1457 1.7 2 2 0.0,,,,,,,,,,,,,
13 Kerala 37 46 0.1 896 1004 2.6 0 0 0.0,,,,,,,,,,,,,
14 Madhya Pradesh 42 77 0.1 151 274 0.2 3 11 0.0,,,,,,,,,,,,,
15 Maharashtra 545 670 0.4 781 860 0.6 9 9 0.0,,,,,,,,,,,,,
16 Manipur 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
17 Meghalaya 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
18 Mizoram 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
19 Nagaland 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
20 Odisha 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
21 Punjab 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
22 Rajasthan 0 0 0.0 4 4 0.0 0 0 0.0,,,,,,,,,,,,,
23 Sikkim 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
24 Tamil Nadu 298 499 0.4 401 451 0.5 3 6 0.0,,,,,,,,,,,,,
25 Telangana 39 59 0.1 44 94 0.1 1 1 0.0,,,,,,,,,,,,,
26 Tripura 12 16 0.3 21 27 0.5 0 0 0.0,,,,,,,,,,,,,
27 Uttar Pradesh 933 1102 0.4 524 599 0.2 13 13 0.0,,,,,,,,,,,,,
28 Uttarakhand 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
29 West Bengal 7 24 0.0 8 13 0.0 8 13 0.0,,,,,,,,,,,,,
TOTAL STATE(S) 4578 5681 0.4 4899 5831 0.4 76 120 0.0,,,,,,,,,,,,,
UNION TERRITORIES:,,,,,,,,,,,,,
30 A&N Islands 0 0 0.0 3 8 0.8 0 0 0.0,,,,,,,,,,,,,
31 Chandigarh 11 16 0.9 18 18 1.5 0 0 0.0,,,,,,,,,,,,,
32 D&N Haveli 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
33 Daman & Diu 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
34 Delhi 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
35 Lakshadweep 0 0 0.0 0 0 0.0 0 0 0.0,,,,,,,,,,,,,
36 Puducherry 0 0 0.0 19 19 1.3 0 0 0.0,,,,,,,,,,,,,
"TOTAL UT(S) 11 16 0.0 40 45 0.2 0 0 0.0
TOTAL ALL INDIA 4589 5697 0.3 4939 5876 0.4 76 120 0.0",,,,,,,,,,,,,
"S.
No",State/UT,Offences against Public Tranquillity,,,,,,,,,,,
,,Rioting (Sec.147-151 IPC),,,,,,,,,,,
,,"O) Rioting while in
Aandolan/Morcha",,,"P) Rioting/Attacks on Police
Personnel or Govt Servants",,,Q) Other Rioting,,,,,
,,I,V,R,I,V,R,I,V,R,,,
1,2,242,243,244,245,246,247,248,249,250,,,
STATES:,,,,,,,,,,,,,
1 Andhra Pradesh 1 1 0.0 32 36 0.1 376 453 0.7,,,,,,,,,,,,,
